playerID,awardCount,homeRunsPerYear,yearsPlayed,runsAllowed,yearsRetired,totalGames,managersWins,class
koernbr01,0,0.0000,0.0466,0,1.2959,0,0,FALSE
kozmape01,0,12.0673,7.3753,0,4.1863,341,0,FALSE
lakintr01,0,0.0000,0.4274,11,3.1973,16,0,FALSE
lanceri01,0,0.5012,7.9808,0,32.3233,36,0,FALSE
leachte01,0,0.3369,11.8712,279,29.4740,376,0,FALSE
lindsbi02,0,23.5571,0.0849,0,35.3260,9,0,FALSE
lohrho01,0,2.8077,2.1370,0,106.4082,21,0,FALSE
magrajo01,0,2.0732,9.1644,517,26.4767,196,0,FALSE
maldoca01,0,35.3982,14.0685,0,27.2055,1410,0,FALSE
manzeto01,0,15.9102,1.0685,0,12.1836,90,0,FALSE
matchto01,0,12.3762,5.0904,0,50.2082,292,0,FALSE
maylu01,0,43.7956,0.0685,0,12.1945,12,0,FALSE
mcgiljo01,0,0.0000,0.0247,2,78.6575,2,0,FALSE
mclelwa01,0,0.0000,1.0575,13,70.6219,10,0,FALSE
michajo01,0,0.0000,0.0055,3,101.3370,2,0,FALSE
milledo02,0,57.0741,12.4575,0,101.2603,1598,0,TRUE
millera05,0,0.0000,1.0247,12,44.2521,6,0,FALSE
minched01,0,7.8404,1.1479,0,150.5452,20,0,FALSE
montgal01,0,16.4069,0.2438,0,81.2740,42,0,FALSE
morefo01,0,2.5000,0.4000,80,113.3205,25,0,FALSE
mortoch01,0,10.8101,3.1452,14,137.5452,95,282,FALSE
mullijo02,0,0.0000,0.2575,21,88.2438,14,0,FALSE
murphda04,0,1.7487,10.2932,63,52.2164,117,0,FALSE
murphto04,0,12.6032,4.0466,2,3.1918,157,0,FALSE
murrahe01,0,0.1937,5.1616,116,20.3918,88,0,FALSE
newhado01,0,0.0000,2.0767,17,48.4329,42,0,FALSE
nichofr02,0,20.6049,5.4356,0,100.2904,303,0,FALSE
nielsmi01,0,1.1318,1.7671,0,71.4740,19,0,FALSE
noyeswi01,0,0.4716,6.3616,131,103.2630,49,0,FALSE
nuszem01,0,0.0000,0.0000,0,138.7041,1,0,FALSE
pennsh01,0,0.0000,1.4247,0,26.2027,9,0,FALSE
perrini01,0,53.3224,0.2438,0,115.4904,44,0,FALSE
plessra01,0,9.0131,0.4438,0,66.2274,48,0,FALSE
priorma01,0,4.5003,4.2219,277,16.3342,108,0,FALSE
rajsiga01,0,8.6685,3.2301,0,37.4575,149,0,FALSE
reynobr01,0,191.7302,0.4329,0,3.2000,134,0,FALSE
richwo01,0,0.5547,5.4082,73,78.2740,33,0,FALSE
roblera01,0,2.2045,3.1753,0,50.5233,47,0,FALSE
rodrihe03,0,0.0000,4.6411,82,8.5753,150,0,FALSE
rodriru01,0,0.4886,2.0466,0,34.2027,4,0,FALSE
rogeres01,0,0.6956,5.7507,303,7.4904,221,0,FALSE
rzepcma01,0,0.0000,9.0110,218,4.4137,506,0,FALSE
sanfoja02,1,4.6818,10.8932,952,55.3726,393,0,FALSE
saundmi01,0,39.5517,8.1918,0,5.1836,775,0,FALSE
schlitr01,0,0.0000,1.2055,11,12.3014,16,0,FALSE
schulmi01,0,0.0000,0.0000,2,75.6822,1,0,FALSE
seaboco01,0,0.0000,0.0000,0,1.2356,0,0,FALSE
sheajo01,0,0.0000,0.0000,2,94.4986,1,0,FALSE
sieveed01,0,5.3142,7.1507,674,114.5452,204,0,FALSE
snydebr01,0,0.0000,4.0932,30,33.4658,17,0,FALSE
solarya01,0,55.3386,5.0959,0,3.5890,688,0,FALSE
stuarbi01,0,1.2298,4.0658,0,123.3288,20,0,FALSE
swindjo01,0,0.0000,1.7479,9,109.5507,5,0,FALSE
thomabr01,0,0.0000,9.9616,69,11.5836,72,0,FALSE
thompbo01,0,51.8251,0.4438,0,44.2274,64,0,FALSE
thompfo01,0,5.4074,1.1096,82,73.5534,56,0,FALSE
thormpa01,0,0.0000,2.4137,163,43.2740,50,0,FALSE
walkero01,0,0.4081,9.8027,218,100.4932,91,0,FALSE
wardke01,0,17.7873,1.4055,0,30.1918,125,0,FALSE
weissga01,0,3.7825,1.0575,0,41.2000,22,0,FALSE
wellmbo01,0,1.1812,1.6932,0,72.5589,15,0,FALSE
wickebo01,0,10.5570,5.1151,443,116.2877,172,0,FALSE
wilsole01,0,0.0000,0.0849,0,111.4027,5,0,FALSE
wrighda03,6,66.8310,14.2000,0,4.1890,1585,0,FALSE
bokinjo01,0,0.0000,0.0630,8,86.6356,5,0,FALSE
bretthe01,0,0.0000,0.9918,11,97.4027,11,0,FALSE
brickfr01,0,32.9649,6.7041,0,89.6603,501,0,FALSE
brigggr01,0,8.8741,5.1836,0,127.5425,113,0,FALSE
brittji02,0,0.2490,4.0164,115,51.2329,76,0,FALSE
brockta01,0,15.1976,0.0658,0,22.6384,13,0,FALSE
brovijo01,0,0.0000,0.0904,0,67.3836,21,0,FALSE
brownfr02,0,0.0000,0.1205,22,112.5973,11,0,FALSE
bulliji01,0,2.3867,5.8658,398,24.6822,188,0,FALSE
burchfr01,0,0.9601,6.2493,139,113.4712,50,0,FALSE
busheja01,0,0.3838,2.6055,20,110.6411,7,0,FALSE
campbbi02,4,0.1449,13.8027,550,35.6274,700,0,TRUE
campbda02,0,0.7115,1.4055,71,44.2110,118,0,FALSE
campbjo01,0,0.0000,0.0000,1,89.4329,1,0,FALSE
cardust01,0,10.6903,0.6548,0,5.6274,42,0,FALSE
chagnle01,0,1.0267,5.8438,218,87.3890,135,0,FALSE
chambwe01,0,30.1893,4.7699,0,27.5178,385,0,FALSE
chapmma01,0,105.3460,2.2877,0,3.1918,385,0,FALSE
churcle01,0,0.0000,0.0219,6,56.2932,4,0,FALSE
cluttbr01,0,0.0000,2.9342,71,33.4767,34,0,FALSE
conlopj01,0,5.7045,0.1753,7,4.4110,3,0,FALSE
coumbfr01,0,1.3484,7.4164,334,101.2822,208,0,FALSE
cunnimi01,0,0.0000,0.0575,15,116.2877,6,0,FALSE
danieto01,0,57.0342,0.2630,0,77.2740,76,0,FALSE
davisau01,0,0.0000,1.2767,35,3.1890,46,0,FALSE
davissp01,0,22.3482,17.3616,0,77.3041,1458,3,TRUE
dejonch01,0,0.0000,2.0110,33,3.6630,12,0,FALSE
delahjo01,0,33.6767,2.0192,0,113.2438,270,0,FALSE
denketr01,0,43.7956,0.1370,0,14.4164,24,0,FALSE
desajo01,0,0.9849,5.0767,0,37.2000,35,0,FALSE
diazle01,0,0.0000,1.1342,0,1.1753,0,0,FALSE
dolanto01,0,10.5012,9.0466,3,134.2329,230,0,FALSE
douglkl01,0,46.0945,7.9836,0,118.7205,748,0,FALSE
durrere01,0,7.9352,0.6301,0,77.6493,19,0,FALSE
eastero01,0,5.6148,0.1781,0,78.5014,17,0,FALSE
ennsdi01,0,0.0000,0.0137,4,5.3123,2,0,FALSE
farrejo02,0,82.2500,4.0000,0,117.6959,541,0,FALSE
fornimi01,1,2.3002,10.8685,567,59.4384,440,0,FALSE
fostere01,0,0.0000,0.0000,0,126.5918,1,0,FALSE
foxch02,0,0.0000,11.8301,103,13.5863,219,0,FALSE
gallajo02,0,50.4632,1.4466,0,82.2411,165,0,FALSE
gondeje01,0,10.8402,6.7342,0,55.5096,395,0,FALSE
gonzara01,0,10.0572,4.0767,0,18.4712,168,0,FALSE
goodra01,0,0.0000,0.0630,4,112.4466,2,0,FALSE
gravejo01,0,0.0000,0.0000,0,96.2603,2,0,FALSE
grichbo01,8,63.4864,16.2712,0,36.2027,2044,0,TRUE
gulleto01,0,3.6427,2.7452,0,96.6082,26,0,FALSE
gushuta01,0,0.0000,0.0110,0,1.4247,0,0,FALSE
gutiefr01,1,33.3280,11.8219,0,5.4548,954,0,FALSE
haasbr01,0,4.1946,0.2384,27,107.2904,12,0,FALSE
halasge01,0,0.0000,0.1644,0,103.4932,12,0,FALSE
hammeja01,0,1.6839,12.4712,987,4.1945,384,0,FALSE
harmobo01,0,5.8764,9.0192,957,104.5123,346,0,FALSE
heideja01,0,11.7099,8.0274,0,45.6055,426,0,FALSE
heniola01,0,0.0000,0.0000,2,103.3096,1,0,FALSE
houcksa01,0,48.3178,8.4027,0,135.2932,643,0,FALSE
ignasmi01,0,0.0000,4.0000,77,27.3123,79,0,FALSE
ingebr01,0,45.7471,12.3068,0,9.3836,1532,0,FALSE
iribahe01,0,0.9435,8.4795,0,6.1808,48,0,FALSE
josepco01,0,1.0970,6.3808,0,3.1918,44,0,FALSE
kielyle01,0,0.8900,8.9890,239,62.5041,210,0,FALSE
kinger01,0,0.0000,6.3945,407,30.1918,203,0,FALSE
knehrre01,0,0.0000,0.2356,0,1.1753,0,0,FALSE
koufasa01,22,2.3045,11.2822,806,56.2164,397,0,TRUE
langeal01,0,0.0000,0.4795,0,1.1781,0,0,FALSE
langsbo01,0,0.0000,0.0000,0,123.5507,1,0,FALSE
lawrebr01,0,2.9023,5.8575,539,62.6411,275,0,FALSE
leberem01,0,370.3704,0.0027,0,117.3370,2,0,FALSE
leonadu01,1,3.8284,12.2767,853,97.4493,331,0,FALSE
longbo01,0,0.2448,4.0849,31,37.2027,33,0,FALSE
lopezfe01,2,59.6890,10.0521,0,11.3041,1185,0,FALSE
lowthza01,0,0.0000,0.4301,0,1.1863,0,0,FALSE
lyonsty01,0,0.4720,6.3562,141,3.1918,161,0,FALSE
maddoga01,9,55.5218,13.9945,0,36.6548,1749,0,TRUE
mallosh01,0,40.7900,0.4658,0,45.2219,64,0,FALSE
manseto01,0,24.1625,5.4630,18,138.2329,192,0,FALSE
matafr01,0,0.0000,0.1452,16,12.3945,15,0,FALSE
matonph01,0,0.0000,2.2986,75,3.1918,121,0,FALSE
mcanaer01,0,4.3870,3.4192,321,48.2712,112,0,FALSE
mcdevda01,0,2.2812,5.2603,266,60.2548,155,0,FALSE
mcgovar01,0,2.2119,0.4521,0,117.2548,15,0,FALSE
mcwilla01,1,2.1983,11.8274,768,32.5918,380,0,FALSE
milbola01,0,27.6443,10.4904,0,38.2110,989,0,FALSE
milesdo01,0,66.4452,0.0301,0,64.2548,8,0,FALSE
milleja01,0,0.0000,0.0055,0,100.4575,3,0,FALSE
mooreje01,0,11.6875,1.1123,0,137.6164,36,0,FALSE
moralwi01,0,2.4331,0.4110,0,22.2630,3,0,FALSE
morriji01,0,33.6185,11.0356,0,34.2110,1089,0,FALSE
munnsle01,0,1.7936,2.2301,132,86.4548,64,0,FALSE
murrada01,0,0.2763,10.8575,448,37.5918,518,0,FALSE
myersgr01,0,18.8969,17.6219,0,17.6356,1108,0,FALSE
nealegr01,0,39.0200,8.1753,0,98.5479,768,0,FALSE
nesbian01,0,0.0000,0.1726,14,7.4959,24,0,FALSE
newhoha01,19,4.5505,15.6027,1197,67.6411,492,0,TRUE
nottija01,0,2.0621,1.4548,0,3.1890,18,0,FALSE
obermwe01,0,1.0387,4.8137,220,15.4110,83,0,FALSE
olsenke01,0,0.0000,2.0548,51,19.2055,28,0,FALSE
papeljo01,1,0.0000,11.0247,226,6.3370,689,0,FALSE
perazlu01,0,0.0000,0.2356,6,53.4603,8,0,FALSE
pinama01,0,12.2525,8.1616,0,3.1890,319,0,FALSE
pleisbi01,0,0.9226,5.4192,148,56.2630,190,0,FALSE
pondeel01,0,0.4986,4.0110,173,101.2767,69,0,FALSE
poulske01,0,0.0000,0.0301,0,55.4356,5,0,FALSE
raffeke01,0,2.5140,15.1151,993,68.5589,397,0,FALSE
ramirhe01,0,0.0000,0.7452,18,22.5452,21,0,FALSE
ramirjc01,0,0.0000,6.1397,161,3.3205,142,0,FALSE
ridzist01,0,1.0197,15.6904,392,56.6137,318,0,FALSE
robinbr02,0,2.3487,2.1288,0,42.2000,38,0,FALSE
rodrist02,0,0.0000,2.7178,25,7.5288,124,0,FALSE
rogerfr01,0,33.8563,1.2110,0,149.4904,49,0,FALSE
rohwera01,0,18.0336,1.3863,0,100.3315,83,0,FALSE
romerst01,0,10.8955,2.3863,0,6.3014,94,0,FALSE
roselbo01,0,1.1226,7.1260,0,60.2274,68,0,FALSE
roserst01,0,0.4650,2.1507,75,76.4904,45,0,FALSE
saltzja01,0,9.7205,13.4767,0,77.2356,278,0,FALSE
saxol01,0,8.5874,0.4658,0,94.2466,16,0,FALSE
scarcma01,0,0.1677,5.9616,96,44.4795,159,0,FALSE
schemmi01,0,14.0924,0.7096,0,76.6712,32,0,FALSE
schmicu01,0,0.0000,0.4219,8,27.2055,11,0,FALSE
schoomi01,0,0.0000,5.2356,126,29.2767,260,0,FALSE
selmasa01,0,0.0000,0.1616,5,3.1890,10,0,FALSE
seoja01,0,1.4411,4.8575,341,15.5342,123,0,FALSE
sherrti01,0,0.0000,0.8384,18,31.4959,18,0,FALSE
shielto01,0,3.3563,1.1918,0,29.1945,22,0,FALSE
shoreer01,0,1.7119,8.1781,373,102.3589,160,0,FALSE
simmone01,0,14.2109,2.6740,0,35.6055,100,0,FALSE
simmopa01,0,0.0000,1.4685,38,93.2301,33,0,FALSE
singlel01,0,0.2150,13.9562,192,63.3918,152,0,FALSE
sippto01,0,0.0000,10.2767,222,3.3562,618,0,FALSE
slattmi01,0,31.5058,7.2685,0,131.4603,375,0,FALSE
smithsh01,0,3.6426,16.1973,964,95.4521,381,0,TRUE
steveji01,0,0.0000,0.0411,3,108.3178,2,0,FALSE
streuwa01,0,0.6250,1.6000,0,66.6438,6,0,FALSE
sutkogl01,0,0.0000,0.7863,0,31.4110,11,0,FALSE
taberle01,0,0.0000,1.0712,16,95.2493,9,0,FALSE
tapiado01,0,0.0000,1.0575,0,1.1781,0,0,FALSE
tavenja01,0,31.5983,8.0384,0,93.2301,632,0,FALSE
taverfr01,0,46.4091,10.8384,0,40.3945,1150,0,FALSE
tennefr02,1,73.7969,17.3178,4,111.2411,1994,616,TRUE
tholejo01,0,14.0330,7.0548,0,6.2110,478,0,FALSE
umphlto01,0,44.2423,2.4411,0,67.2466,361,0,FALSE
urylo01,0,0.0000,0.0082,0,119.3151,2,0,FALSE
vanbuty01,0,1.9891,1.0055,0,28.3726,14,0,FALSE
voigtol01,0,17.3762,0.1151,13,98.5836,8,0,FALSE
wallaji01,0,218.9781,0.0137,0,117.3507,7,0,FALSE
washida01,0,0.0000,0.0137,0,5.4685,3,0,FALSE
weraju01,0,3.2229,2.4822,0,93.2301,43,0,FALSE
wietewh01,0,21.1485,8.0384,14,75.2685,580,0,FALSE
williea01,0,0.0000,0.0164,0,94.5753,3,0,FALSE
wilsojo01,0,0.0000,0.0411,2,109.5205,3,0,FALSE
woodcfr01,0,23.5571,0.0849,28,130.5562,5,0,FALSE
woodjo02,3,18.8744,14.0932,497,100.2685,696,0,TRUE
yellear01,0,5.4820,2.1890,0,103.4521,87,0,FALSE
youngcl01,0,0.0000,3.0301,55,29.3890,49,0,FALSE
zardojo01,0,31.4237,0.4137,0,77.2740,54,0,FALSE
blauvhe01,0,156.2500,0.0192,23,132.5260,2,0,FALSE
brocklo01,7,89.1187,18.0658,0,43.2137,2616,0,TRUE
burrebu01,0,6.8013,6.1753,0,125.2603,122,0,FALSE
butchjo01,0,0.0000,6.0055,444,36.2658,164,0,FALSE
butchma01,0,4.5745,9.4000,886,77.2877,342,0,FALSE
callada01,0,6.6363,1.0548,0,111.2493,19,0,FALSE
camildo01,5,77.6983,12.0466,0,77.2548,1490,0,TRUE
canavhu01,0,7.8493,0.2548,42,104.4384,16,0,FALSE
carreca01,0,16.8621,6.7014,0,56.5342,354,0,FALSE
carutbo01,0,58.3814,8.7014,1393,129.6356,728,50,FALSE
caseyjo01,0,1.0111,8.9014,0,104.3562,50,0,FALSE
cashro01,0,13.0027,1.0767,0,48.2110,34,0,FALSE
charlos99,0,0.0000,0.0000,0,0.0000,0,0,TRUE
chouife01,0,4.7236,4.6575,0,107.6548,88,0,FALSE
clarkea01,0,18.0066,6.7753,0,88.5945,293,0,FALSE
claudal01,0,0.0000,5.1260,119,3.1945,291,0,FALSE
clevete01,0,0.9459,8.4575,370,60.2247,310,0,FALSE
coggida01,0,0.4585,2.1808,108,20.2877,60,0,FALSE
collior01,0,0.5818,5.1562,0,113.4384,13,0,FALSE
conrabr01,0,9.4697,6.0192,0,8.3671,293,0,FALSE
cookmi01,0,0.0000,7.2630,47,29.1945,41,0,FALSE
coopewa01,6,33.7112,16.9973,0,65.2548,1473,0,TRUE
corneje01,0,0.0000,0.2055,30,38.3315,23,0,FALSE
cunnibi01,0,24.6856,1.7014,0,110.6082,123,0,FALSE
curtijo02,0,0.0000,1.6384,13,3.6466,18,0,FALSE
dahlja01,0,0.0000,0.0000,7,59.2329,1,0,FALSE
dailebi01,0,0.7108,2.8137,64,58.5315,119,0,FALSE
diazed01,0,6.6905,4.0356,0,32.2110,92,0,FALSE
dotyba01,0,0.0000,0.0000,1,132.3890,1,0,FALSE
doziehu01,0,37.7470,3.0466,0,3.1890,249,0,FALSE
duranlu01,0,5.8526,1.8795,0,11.3534,39,0,FALSE
edwarda01,0,23.3973,4.0603,0,40.2055,321,0,FALSE
enwrich01,0,121.9512,0.0082,0,113.7014,3,0,FALSE
eppsau01,0,0.0000,0.0000,0,87.2466,1,0,FALSE
esperdu01,0,10.5603,8.2384,1196,124.4849,240,0,FALSE
falkch01,0,1.8273,2.1890,97,95.5068,45,0,FALSE
ferrycy01,0,1.6259,1.2301,12,117.4192,4,0,FALSE
figueje01,0,43.9754,0.4548,0,42.1973,115,0,FALSE
fostele01,0,5.6104,6.2384,0,45.2082,144,0,FALSE
frailke01,0,1.5939,3.7644,116,46.5315,119,0,FALSE
gearhga01,0,58.2176,0.4466,0,75.2411,73,0,FALSE
godarjo01,0,243.9024,0.0082,0,130.4904,5,0,FALSE
gonzalu03,0,0.0000,0.8575,0,1.4438,0,0,FALSE
graydi01,0,20.4363,2.1041,0,62.5836,124,0,FALSE
graype01,0,57.1680,0.4548,0,77.2356,77,0,FALSE
guster01,0,0.0000,0.0055,0,111.3753,3,0,FALSE
hackeri01,0,8.2034,0.2438,0,51.2219,16,0,FALSE
hackewa02,0,1.7663,13.0219,680,61.2274,316,0,FALSE
hassoge01,0,32.9095,0.6685,0,84.6301,47,0,FALSE
haydeja01,0,8.0811,7.4247,0,114.2712,147,0,FALSE
haysau01,0,7.7659,2.0603,0,3.1890,41,0,FALSE
haywobi01,0,0.0000,0.1233,16,54.2712,14,0,FALSE
hegmabo01,0,0.0000,0.0000,0,37.3534,1,0,FALSE
hernaos01,0,4.0826,1.2247,0,6.1836,22,0,FALSE
hetligu01,0,0.0000,0.0000,0,116.2466,2,0,FALSE
hitchji01,0,19.2123,0.1041,0,84.2384,28,0,FALSE
hoseydw01,0,41.1112,0.8027,0,26.4795,52,0,FALSE
inciaen01,2,78.9692,5.2932,0,3.3096,759,0,FALSE
jacksda02,2,2.0122,13.9151,1061,25.3479,356,0,TRUE
jackslu01,0,0.2456,4.0712,99,3.1890,164,0,FALSE
jacksmi02,0,0.1661,18.0630,492,18.2822,1005,0,TRUE
johnsbi01,0,15.4368,7.8384,0,130.6959,169,0,FALSE
johnscl01,0,38.3499,14.0548,0,36.2082,1369,0,FALSE
johnsja02,0,0.1803,11.0904,831,14.2027,255,0,FALSE
jourdte01,0,4.6986,4.0438,0,102.2438,75,0,FALSE
kaatji01,19,4.8895,23.9288,2038,39.4603,1004,0,TRUE
kattra01,0,13.4373,6.8466,0,63.4219,417,0,FALSE
kellero01,0,0.0000,2.2219,10,54.2274,11,0,FALSE
kellyjo04,0,7.7399,2.4548,0,94.2603,97,0,FALSE
kerrjo01,0,15.0551,11.4247,0,88.2438,471,0,FALSE
kissibi01,0,11.8058,2.0329,342,125.5726,73,0,FALSE
klinest02,0,0.0953,10.4877,293,15.2082,796,0,FALSE
kreevmi01,0,48.0974,14.0548,0,77.2548,1241,0,FALSE
larkist02,0,0.0000,0.0000,0,24.2082,1,0,FALSE
lawreji01,0,0.0000,0.0055,0,59.5562,2,0,FALSE
leiussc01,0,24.2202,8.8356,0,23.4438,557,0,FALSE
lenhado01,0,43.2325,4.4411,0,68.2438,481,0,FALSE
lowech01,0,19.7239,0.1014,0,150.1973,7,0,FALSE
lynchda01,0,60.8519,0.0493,0,74.2274,7,0,FALSE
lyonshe01,0,0.0000,0.0000,0,81.6932,1,0,FALSE
malonpa02,4,6.1256,9.4685,936,85.2466,357,0,FALSE
mcguito01,0,0.9412,5.3123,80,103.3973,44,0,FALSE
mcleoji01,0,7.1335,3.3644,0,89.2411,92,0,FALSE
mcnabca01,0,0.0000,0.0000,0,77.6822,1,0,FALSE
milnaal01,0,4.0523,10.1178,551,76.5425,208,0,FALSE
morrifr01,0,0.8147,1.2274,17,120.2548,8,0,FALSE
murrabi01,0,8.4890,0.2356,0,105.2795,8,0,FALSE
myersji01,0,0.0000,0.0795,13,26.6055,11,0,FALSE
northja01,0,3.3182,0.9041,31,103.5233,18,0,FALSE
officro01,0,24.1778,10.7123,0,39.6575,899,0,FALSE
oglivbe01,2,51.9346,15.0959,0,36.1945,1754,0,TRUE
ordonre01,3,35.0662,8.2986,0,18.4000,973,0,FALSE
outlaji01,0,21.3145,12.0575,0,73.6301,650,0,FALSE
pacioto01,0,28.9376,17.0712,0,35.1973,1392,0,FALSE
palmeji01,15,2.7251,19.0822,1395,38.5945,576,0,TRUE
parkecl01,0,0.0000,4.7370,120,30.5151,62,0,FALSE
parreje01,0,0.0955,10.4740,336,26.2055,491,0,FALSE
paulmi01,0,1.3581,5.8904,299,48.6740,229,0,FALSE
pedenle01,0,76.7754,0.0521,0,69.6329,9,0,FALSE
perrycl01,0,0.0000,0.0301,0,114.3068,7,0,FALSE
pickfke01,0,0.0000,0.1808,23,20.3918,16,0,FALSE
piefe01,0,20.4413,6.4575,0,9.1918,425,0,FALSE
ponsosi01,0,0.3543,11.2904,1051,13.3589,298,0,FALSE
prentge01,0,1.1812,0.8466,45,120.4384,11,0,FALSE
queveru01,0,1.4461,3.4575,243,19.2027,66,0,FALSE
rachust01,0,0.0000,0.0247,5,82.2493,2,0,FALSE
raineti01,4,68.1095,23.0658,0,20.2000,2502,0,TRUE
reyesjo02,0,0.0000,0.0466,0,16.1945,4,0,FALSE
reynodo01,0,9.4454,1.4822,0,43.2137,87,0,FALSE
rosenha01,0,5.4466,0.1836,0,92.2740,9,0,FALSE
ruhleve01,0,0.9936,12.0767,675,36.1973,327,0,FALSE
sandede01,0,0.0000,0.0027,7,77.3671,2,0,FALSE
seeryem01,0,85.2405,8.1534,7,130.5753,924,0,FALSE
siebeno01,2,54.5687,12.1315,0,54.3890,1406,0,FALSE
sinkbbr01,0,0.0000,0.0301,3,12.2027,3,0,FALSE
slatedo01,0,0.0000,5.8110,72,10.4548,216,0,FALSE
smithha09,0,13.7120,9.1890,0,57.4521,570,0,FALSE
smithjo03,0,4.4504,0.2247,0,109.2658,14,0,FALSE
staffbi01,0,2.1147,7.0932,337,55.2521,187,0,FALSE
steined01,0,10.3385,7.9315,1048,124.5260,216,0,FALSE
stillro02,0,8.3253,2.2822,0,45.2082,89,0,FALSE
suttodr01,0,12.3397,3.0795,0,10.3589,128,0,FALSE
suzukma01,0,0.1673,5.9781,326,20.4548,117,0,FALSE
tackeje01,0,12.0973,2.8932,0,28.3644,136,0,FALSE
tayloed01,0,0.0000,0.0000,0,119.4110,1,0,FALSE
taylosc01,0,0.0000,1.0438,18,29.1945,20,0,FALSE
telghda01,0,0.2010,4.9753,191,24.5288,81,0,FALSE
thompha01,0,0.0000,0.1781,30,103.5123,23,0,FALSE
tinglro01,0,3.9958,13.0137,0,27.2110,278,0,FALSE
tyackji01,0,38.9794,0.2822,0,79.4027,54,0,FALSE
urbinug01,1,0.2882,10.4082,289,17.1890,583,0,FALSE
vanmejo01,0,81.9469,0.4027,0,3.1890,95,0,FALSE
veilbu01,0,1.9730,1.0137,38,118.7014,13,0,FALSE
villahe01,0,17.4595,3.0356,0,29.5014,191,0,FALSE
vinesbo01,0,0.0000,0.7452,23,97.5781,5,0,FALSE
wangwe01,0,0.0000,5.4301,38,3.2219,47,0,FALSE
wardjo03,0,0.0000,0.0000,7,137.3041,1,0,FALSE
wardpe01,0,43.0368,8.0164,0,52.2329,973,0,FALSE
weisal01,1,22.2215,8.7753,0,51.4904,800,0,FALSE
whitest01,0,0.0000,0.1014,7,110.4959,4,0,FALSE
wilbede01,0,7.9580,8.4192,0,68.2603,299,1,FALSE
wilsoju99,0,0.0000,0.0000,0,0.0000,0,0,TRUE
wingoal01,0,24.7232,9.0603,0,94.2521,493,0,FALSE
woodsjo01,0,0.0000,0.0000,0,98.2877,1,0,FALSE
wrighme01,0,0.0000,7.2575,76,61.4274,58,0,FALSE
yaryaya01,0,14.0657,1.4219,0,100.2685,81,0,FALSE
zoldasa01,0,1.9293,8.2932,423,70.3260,251,0,FALSE
bishobr01,0,5.7034,0.5260,0,3.1890,27,0,FALSE
bonined01,0,0.0000,2.2986,75,12.1890,62,0,FALSE
bonneba01,0,39.4801,9.1945,0,36.4274,976,0,FALSE
bossha01,0,12.3402,5.1863,0,89.2603,155,0,FALSE
brougca01,0,2.0099,4.9753,0,134.7151,41,0,FALSE
cabrema01,0,0.0000,0.2630,14,6.1836,41,0,FALSE
chaneda01,0,22.6216,10.4767,0,43.2137,915,0,FALSE
clarkho01,0,58.6228,9.3479,0,48.2575,1272,0,TRUE
clarkni01,0,10.4628,15.0055,0,102.6877,506,0,FALSE
collaal01,0,0.4476,4.4685,83,107.2521,42,0,FALSE
collibi02,0,20.3148,4.4795,0,108.2438,228,0,FALSE
concege01,0,0.0000,0.0137,1,6.4493,3,0,FALSE
corcoro01,0,0.0000,5.9808,58,13.3863,82,0,FALSE
cyperal01,0,0.0000,0.0000,0,108.5178,1,0,FALSE
davisgl01,2,58.4460,8.7260,0,29.5589,1015,0,FALSE
davisju01,0,38.9921,6.8219,0,131.6301,453,0,FALSE
dillhpi01,0,13.2198,4.4630,0,101.2493,247,0,FALSE
donovje01,0,23.0753,0.4767,0,116.2548,61,0,FALSE
edmonji01,11,73.3991,17.0438,0,12.2164,2011,0,TRUE
elartsc01,0,1.2961,10.0301,675,14.4493,233,0,FALSE
faneyri01,0,3.6354,2.7507,0,26.5397,80,0,FALSE
fettemi01,0,0.0000,15.0521,360,18.2329,620,0,FALSE
fishera01,0,4.3858,10.2603,727,102.2466,278,0,FALSE
fletcar01,0,50.9304,13.4301,0,100.2904,1533,623,TRUE
fletcto01,0,0.0000,0.0000,0,60.2740,1,0,FALSE
fohlle01,0,2.7791,1.0795,0,119.2740,5,1521,FALSE
forstto01,0,18.7432,4.0548,0,136.3781,180,0,FALSE
galleza01,0,8.3893,0.2384,26,3.2274,15,0,FALSE
garcied01,0,0.0000,0.4000,25,3.1890,37,0,FALSE
garrist01,0,0.0000,0.0000,0,11.3753,1,0,FALSE
gastowe01,0,3.5785,0.5589,10,123.6904,3,0,FALSE
gibsoch02,0,4.0112,0.2493,0,98.3370,12,0,FALSE
gittech01,0,0.0000,0.1342,0,1.3699,0,0,FALSE
goodwi01,0,24.9179,13.0027,17,104.3315,749,0,FALSE
grahada01,0,16.7865,2.3233,0,41.2027,143,0,FALSE
greenji02,0,59.8478,4.0603,0,66.2274,504,0,FALSE
gutieke01,0,31.0559,0.1288,0,3.4849,20,0,FALSE
haasda01,0,0.0000,1.7644,58,29.5014,43,0,FALSE
haberem01,0,0.4903,8.1589,0,113.3342,16,0,FALSE
hallal01,0,29.9343,1.0356,0,142.6603,70,0,FALSE
harrian02,0,0.0000,0.0000,0,97.7014,1,0,FALSE
harrijo04,0,6.4296,2.0219,0,41.2027,56,0,FALSE
harrisl01,0,2.4846,8.4521,1006,94.2493,349,0,FALSE
harriwi01,0,33.7451,10.8164,0,10.4575,1046,0,FALSE
hayesvo01,0,67.5402,11.3562,0,30.3178,1495,0,FALSE
