playerId,awardCount,homeRuns,totalGames,oba,era,slg,obp,allStar,yearsPlayed,finalGame,completeGames,zr,class
marquru01,1,1,536,0.26,3.393157894736842,0.2023,0.20749763,0,16.9918,1925-09-18,197,0,TRUE
marshmi01,5,1,725,0.26964705882352946,3.998235294117647,0.2179,0.26632951,1,14.3507,1981-10-02,3,0,FALSE
martibi02,1,64,1021,999,999,0.3691,0.29872882,1,11.4630,1961-10-01,0,0,FALSE
martide01,0,0,695,0.2647083333333333,4.022499999999999,0.1654,0.16882845,4,22.0493,1998-09-27,122,0,FALSE
martied01,10,309,2055,999,999,0.5155,0.41780180,7,17.0712,2004-10-03,0,0,FALSE
martimo01,0,0,250,0.28,5.959999999999999,0.1818,0.18934615,0,9.9973,1959-04-22,8,0,FALSE
martipe01,3,59,1189,0.18,2.25,0.4430,0.35763496,3,16.4712,1944-10-01,0,0,FALSE
martipe02,12,0,477,0.221,2.998333333333333,0.1221,0.13406626,3,17.0274,2009-09-30,46,0,TRUE
martiti02,2,339,2023,999,999,0.4710,0.34420922,2,15.1288,2005-10-02,0,0,FALSE
mathech01,15,7,647,0.27,2.6494444444444443,0.2709,0.27197733,0,16.1452,1916-09-04,435,0,TRUE
matheed01,4,512,2391,999,999,0.5094,0.37578484,10,16.4630,1968-09-27,0,0,TRUE
matlajo01,2,0,362,0.2583076923076923,3.463076923076923,0.1361,0.22999883,2,12.1890,1983-09-15,97,0,FALSE
matsuhi01,1,175,1236,999,999,0.4617,0.36016614,2,9.3178,2012-07-22,0,0,FALSE
matthga01,2,234,2033,999,999,0.4385,0.36376978,1,15.0795,1987-10-02,0,0,FALSE
mattido01,22,222,1785,999,999,0.4714,0.35832900,6,13.0712,1995-10-01,0,0,FALSE
maxvida01,1,6,1423,999,999,0.2594,0.29292412,0,13.3096,1975-09-28,0,0,FALSE
maybejo01,2,255,1620,999,999,0.4393,0.35969546,2,14.0575,1982-09-28,0,0,FALSE
mayca01,0,90,1165,999,999,0.3920,0.35708244,1,9.0767,1977-10-02,0,0,FALSE
mayje01,0,15,556,999,999,0.3176,0.30737663,0,8.7096,1973-06-03,0,1,FALSE
mayle01,1,354,2071,999,999,0.4593,0.31266746,3,17.0740,1982-09-24,0,0,FALSE
mayru01,0,0,536,0.24155555555555555,3.7533333333333334,0.1496,0.18032489,0,18.4384,1983-09-21,87,0,FALSE
maysca01,3,5,502,0.25875000000000004,3.1425000000000005,0.3502,0.31255411,0,14.4548,1929-09-24,231,0,FALSE
mayswi01,32,660,2992,999,999,0.5575,0.38362774,24,22.3096,1973-09-09,0,0,TRUE
mazerbi01,13,138,2163,999,999,0.3672,0.29944520,7,16.2548,1972-10-04,0,0,TRUE
mcaleji01,0,11,1021,999,0,0.3102,0.32185227,0,18.2137,1907-07-08,0,0,FALSE
mcauldi01,0,197,1783,999,999,0.4032,0.34291725,3,14.9644,1975-09-01,0,0,FALSE
mcbriba01,1,63,1071,999,999,0.4202,0.34473678,0,10.1890,1983-10-01,0,0,FALSE
mccarjo99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
mccarti01,1,97,1909,999,999,0.3885,0.33689840,2,21.0849,1980-10-05,0,1.4,FALSE
mccarto01,0,44,1296,999,5.096666666666667,0.3754,0.36602004,0,12.2219,1896-09-26,5,0,TRUE
mccorfr01,6,128,1534,999,999,0.4335,0.34753627,6,14.0712,1948-10-03,0,0,FALSE
mccovwi01,10,521,2588,999,999,0.5147,0.37444475,6,20.9507,1980-07-06,0,0,TRUE
mcdanli01,2,3,988,0.2564090909090909,3.661818181818181,0.2011,0.16796184,1,20.0822,1975-09-27,18,0,FALSE
mcdougi01,3,112,1391,999,999,0.4098,0.35520761,4,9.4603,1960-10-02,0,0,FALSE
mcdowja01,4,0,277,0.26383333333333336,4.223333333333334,0.0000,0.00000000,3,11.9041,1999-08-08,62,0,FALSE
mcdowsa01,2,2,429,0.21675,3.369375,0.1757,0.17106918,4,13.7808,1975-06-24,103,0,FALSE
mcgeewi01,7,79,2201,999,999,0.3960,0.33304733,4,17.4110,1999-10-03,0,0,FALSE
mcginjo01,0,0,477,999,2.6609090909090907,0.2251,0.22056639,0,9.4712,1908-10-05,314,0,TRUE
mcgloly01,0,0,320,0.2864615384615385,4.955384615384616,0.2105,0.19148971,1,10.2411,1982-09-19,41,0,FALSE
mcgowbi99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
mcgrajo01,0,13,1100,999,999,0.4100,0.46567200,0,15.8192,1907-06-18,0,0,TRUE
mcgratu01,1,1,826,0.23789473684210524,3.4552631578947373,0.2290,0.22123299,1,19.4521,1984-09-25,5,0,FALSE
mcgresc01,0,0,357,0.2820769230769231,4.452307692307692,0.0000,0.00000000,0,11.6110,1988-04-27,83,0,FALSE
mcgrifr01,7,493,2460,999,999,0.5091,0.37691693,5,18.1753,2004-07-15,0,0,FALSE
mcgwima01,9,583,1874,999,999,0.5882,0.39414931,9,15.1370,2001-10-07,0,0,FALSE
mcinnst01,5,20,2128,999,999,0.3808,0.34259699,0,18.3151,1927-08-01,0,0,FALSE
mckecbi01,0,8,846,999,999,0.3127,0.30118122,0,13.0658,1920-09-28,0,0,TRUE
mclaide01,8,1,285,0.246,4.079090909090909,0.1526,0.16589041,3,8.9836,1972-09-12,105,0,FALSE
mcleala01,0,6,862,999,999,0.3226,0.30050153,0,14.1205,1915-06-06,0,0,FALSE
mcmahdo02,0,0,874,0.2148695652173913,3.080869565217392,0.1607,0.18539623,0,17.0082,1974-06-29,0,0,FALSE
mcmanma01,0,120,1831,999,999,0.4299,0.35723014,0,14.0219,1934-09-30,0,0,FALSE
mcmilro01,3,68,2093,999,999,0.3208,0.31390605,2,15.3096,1966-08-03,0,0,FALSE
mcmulke01,0,156,1583,999,999,0.3830,0.31601140,0,15.0027,1977-09-14,0,0,FALSE
mcnalda01,1,9,425,0.2355,3.2192857142857143,0.2011,0.19620370,2,12.7068,1975-06-08,120,0,FALSE
mcphebi01,0,53,2138,999,999,0.3731,0.35570326,0,17.4658,1899-10-15,0,0,TRUE
mcraeha01,4,191,2084,999,999,0.4544,0.35093400,3,19.0274,1987-07-17,0,0,FALSE
mcveyca01,0,11,606,999,4.8225,0.4469,0.35351957,0,8.4110,1879-09-30,12,0,FALSE
meadole01,0,5,498,0.29705882352941176,4.76235294117647,0.2301,0.20829636,0,14.0384,1929-04-29,219,0,FALSE
medicdo01,0,0,314,0.3190714285714286,3.9007692307692308,0.0926,0.15516076,0,10.0795,1982-10-02,71,0,FALSE
medwijo01,22,205,1984,999,999,0.5045,0.36231168,10,15.9041,1948-07-25,0,0,TRUE
meltobi01,0,160,1144,999,999,0.4190,0.33656601,0,9.3288,1977-08-30,0,0,FALSE
mendejo99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
menkede01,0,101,1661,999,999,0.3703,0.34251705,2,12.2466,1974-07-10,0,0,FALSE
mesajo01,2,0,1023,0.2722272727272728,4.628181818181819,0.0000,0.33357771,1,20.0658,2007-09-29,6,0,FALSE
messean01,3,5,353,0.21624999999999997,3.2591666666666668,0.2318,0.21922957,1,10.9151,1979-06-01,98,0,FALSE
meusebo01,0,156,1407,999,999,0.4966,0.35581673,0,10.4575,1930-09-26,0,0,FALSE
miksied01,0,44,1042,999,999,0.3220,0.28760034,0,14.2849,1958-09-26,0,0,FALSE
milancl01,0,17,1982,999,999,0.3534,0.35265879,0,15.1041,1922-09-22,0,0,FALSE
millafe01,2,22,1480,999,999,0.3433,0.32205029,2,11.2027,1977-08-12,0,0,FALSE
millebi02,0,116,1820,999,999,0.4609,0.35910109,0,15.4000,1936-09-05,0,0,FALSE
millebo04,0,0,707,0.2463913043478261,3.477391304347827,0.1271,0.15238359,0,17.2685,1974-09-28,7,0,FALSE
milledo02,0,32,1598,999,999,0.3566,0.31437272,0,12.4575,1921-09-27,0,0,FALSE
milleha01,0,38,349,999,999,0.4900,0.36084906,0,8.6658,1925-05-21,0,0,FALSE
milleno01,0,24,540,999,999,0.3556,0.32278924,0,9.0192,1974-09-16,0,0,FALSE
millwke01,0,4,451,0.2653125,4.154375,0.1780,0.15821501,1,15.1753,2012-09-12,22,0,FALSE
milnejo01,0,131,1215,999,999,0.4133,0.34414268,0,11.0575,1982-10-03,0,0,FALSE
minosmi01,5,186,1835,999,999,0.4595,0.38739964,8,31.4849,1980-10-05,0,0,FALSE
mitchke01,5,234,1223,999,999,0.5198,0.36024706,2,13.9205,1998-08-03,0,0,FALSE
mizejo01,13,359,1884,999,999,0.5620,0.39708883,10,17.4575,1953-09-26,0,0,TRUE
molitpa01,13,234,2683,999,999,0.4480,0.36905245,6,20.4877,1998-09-27,0,0,TRUE
mondari01,0,241,1986,999,999,0.4430,0.36073639,2,17.8082,1984-06-20,0,0,FALSE
mondera01,3,271,1525,999,999,0.4849,0.33061096,1,11.8630,2005-05-27,0,0,FALSE
moneydo01,0,176,1720,999,999,0.4063,0.32759120,2,15.4466,1983-09-17,0,0,FALSE
montawi01,1,139,1632,999,999,0.4022,0.32718462,1,16.4849,1982-10-02,0,0,FALSE
montgje01,2,0,700,0.25023076923076926,3.7007692307692306,0.0000,0.00000000,2,12.1781,1999-10-02,0,0,FALSE
moonwa01,2,142,1457,999,999,0.4454,0.37145431,3,11.4247,1965-09-12,0,0,FALSE
moorejo02,1,79,1335,999,999,0.4083,0.34411551,3,11.0192,1941-09-21,0,0,FALSE
moorete01,0,80,1298,0,0,0.3994,0.33971106,4,13.4521,1948-09-24,0,0,FALSE
moraljo01,0,26,733,999,999,0.4084,0.33215529,0,10.8164,1984-06-04,0,0,FALSE
morame01,2,171,1556,999,999,0.4310,0.35036010,2,12.0904,2011-06-29,0,0,FALSE
moranpa01,0,18,818,999,999,0.3121,0.28332787,0,13.0658,1914-06-05,0,0,FALSE
morgajo02,17,268,2649,999,999,0.4271,0.39209084,9,21.0411,1984-09-30,0,0,TRUE
morriha02,0,76,1246,999,999,0.4332,0.36104182,0,12.1836,2000-10-01,0,0,FALSE
morrija02,5,0,568,0.24955555555555556,4.007222222222222,0.0000,0.00000000,5,17.0438,1994-08-07,175,0,TRUE
moseswa01,2,89,2012,999,999,0.4160,0.36350335,0,16.4658,1951-09-30,0,0,FALSE
mostijo01,3,23,972,999,999,0.4266,0.38552104,0,10.9205,1929-05-19,0,0,FALSE
motama01,0,31,1536,999,999,0.3893,0.35479176,1,20.3918,1982-09-01,0,0,FALSE
moyerja01,5,0,701,0.2722222222222223,4.407037037037036,0.1400,0.19862904,1,25.9644,2012-05-27,33,0,FALSE
muellbi02,2,85,1216,999,999,0.4246,0.37265426,0,10.0685,2006-05-11,0,0,FALSE
mulcahu01,0,0,223,0.28111111111111114,4.288888888888888,0.1881,0.19403045,0,11.7973,1947-05-08,63,0,FALSE
mulhote01,0,2,687,0.2930384615384616,4.752307692307692,0.1454,0.13091406,1,20.0000,2006-06-03,46,0,FALSE
mungova01,0,0,410,0.23642857142857143,3.5664285714285717,0.2618,0.24969370,2,13.9973,1945-09-02,123,0,FALSE
munsoth01,10,113,1423,999,999,0.4098,0.34648091,6,9.9863,1979-08-01,0,1,FALSE
murcebo01,4,252,1908,999,999,0.4447,0.35727263,5,17.7671,1983-06-11,0,0,FALSE
murphda02,0,44,1496,999,999,0.4053,0.33644698,0,14.7945,1915-07-01,0,0,FALSE
murphda05,19,398,2180,999,999,0.4690,0.34591545,7,16.6959,1993-05-21,0,0,FALSE
murraed02,9,504,3026,999,999,0.4761,0.35942244,6,20.4685,1997-09-20,0,0,TRUE
murrare01,0,37,1264,999,999,0.3786,0.32291887,0,11.3068,1917-10-03,0,0,FALSE
murreiv01,0,33,564,999,999,0.3660,0.26466276,0,11.0192,1974-10-02,0,0,FALSE
musiast01,34,475,3026,0,999,0.5591,0.41458013,24,22.0466,1963-09-29,0,0,TRUE
mussimi01,8,0,537,0.25555555555555554,3.7022222222222214,0.1923,0.18869078,3,17.1644,2008-09-28,57,0,FALSE
myerbu01,0,38,1923,999,999,0.4061,0.38937279,0,16.0055,1941-09-24,0,0,FALSE
myersra01,5,0,729,0.2225333333333334,3.2486666666666664,0.2333,0.22221429,4,12.9781,1998-09-25,1,0,FALSE
nehfar01,1,8,464,0.2666666666666667,3.6416666666666666,0.2787,0.28131346,0,14.1507,1929-10-03,182,0,FALSE
nenro01,1,0,643,0.23399999999999999,3.423636363636364,0.0667,0.06666178,2,9.4740,2002-09-28,0,0,FALSE
nettlgr01,6,390,2700,999,999,0.4205,0.32925398,6,21.0849,1988-10-01,0,0,FALSE
nevinph01,0,208,1217,999,999,0.4718,0.34255319,1,11.3096,2006-09-29,0,0,FALSE
newcodo01,7,15,452,0.26333333333333336,4.018333333333333,0.3667,0.33744815,4,11.3753,1960-10-01,136,0,FALSE
newhoha01,19,2,492,0.2311764705882353,3.371764705882353,0.2332,0.26654375,5,15.6027,1955-05-03,212,0,TRUE
newsobo01,3,1,609,0.26517241379310347,4.087241379310345,0.2169,0.19999957,2,24.0329,1953-09-17,246,0,FALSE
nichobi01,7,235,1677,999,999,0.4654,0.36511410,4,17.2795,1953-09-19,0,0,FALSE
nichoki01,0,16,650,999,3.470625,0.2995,0.27735596,0,16.0767,1906-05-18,532,0,TRUE
niekrjo01,2,1,706,0.26236000000000004,4.0443999999999996,0.1881,0.18762279,0,21.0521,1988-04-29,107,0,FALSE
niekrph01,7,7,866,0.25703846153846155,4.098461538461539,0.2115,0.18314215,2,23.4658,1987-09-27,245,0,TRUE
nixonot01,0,11,1709,999,999,0.3144,0.34345013,0,16.0767,1999-10-03,0,0,FALSE
nolanga01,1,1,252,0.24563636363636362,3.700909090909091,0.1758,0.19542260,0,10.4356,1977-09-18,45,0,FALSE
nomohi01,1,4,324,0.2603846153846154,5.714615384615385,0.1918,0.15631269,1,12.9726,2008-04-18,16,0,FALSE
northji01,0,153,1392,999,999,0.4295,0.33326917,0,10.9973,1975-09-27,0,0,FALSE
northro01,0,108,1084,999,999,0.4496,0.35045928,0,15.4685,1957-09-28,0,0,FALSE
odayha01,0,1,242,999,3.6437500000000003,0.2240,0.22869497,0,6.4247,1890-10-03,177,0,TRUE
odoulle01,4,113,970,0.315,4.33,0.5319,0.41325973,1,15.4329,1934-09-30,0,0,FALSE
oeschjo01,0,0,366,0.29,3.9739999999999998,0.1870,0.19224506,0,11.3863,1925-09-06,99,0,FALSE
ofarrbo01,4,51,1492,999,999,0.3877,0.36016330,0,20.0630,1935-09-23,0,0,FALSE
oglivbe01,2,235,1754,999,999,0.4504,0.33601946,3,15.0959,1986-10-05,0,0,FALSE
olearch01,0,3,955,999,999,0.2723,0.27041995,0,30.4822,1934-09-30,0,0,FALSE
olerujo01,4,255,2234,999,999,0.4650,0.39796708,2,16.0904,2005-10-02,0,0,FALSE
olivato01,9,220,1676,999,999,0.4764,0.35309539,6,14.0658,1976-09-29,0,0,FALSE
oliveal01,5,219,2368,999,999,0.4512,0.34422703,7,17.0438,1985-10-05,0,0,FALSE
omallwa99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
oneilpa01,0,281,2053,0.286,13.5,0.4702,0.36277331,5,16.1041,2001-10-07,0,0,FALSE
oneilst01,9,13,1590,999,999,0.3366,0.34880281,0,17.0027,1928-09-14,0,0,FALSE
ordonma01,6,294,1848,999,999,0.5024,0.36852302,6,14.0877,2011-09-27,0,0,FALSE
oroscje01,0,0,1253,0.23061538461538464,3.795769230769231,0.1695,0.26087120,1,24.4959,2003-09-27,0,0,FALSE
orourji01,0,62,2084,999,4.635,0.4223,0.35698209,0,32.4274,1904-09-22,0,0,TRUE
osteecl01,0,8,588,0.25134999999999996,3.495,0.2493,0.21720243,2,18.2384,1975-09-27,140,0,FALSE
otisam01,4,193,1998,999,999,0.4254,0.34301758,4,16.9260,1984-08-05,0,0,FALSE
ottme01,11,511,2730,999,999,0.5331,0.41396518,11,21.2192,1947-07-11,0,0,TRUE
paborch01,0,0,177,999,6.583333333333333,0.3371,0.29322241,0,4.4877,1875-10-28,3,0,FALSE
pafkoan01,5,213,1852,999,999,0.4487,0.34886726,4,16.0247,1959-09-29,0,0,FALSE
paganjo01,0,52,1326,999,999,0.3437,0.29752066,0,14.0411,1973-08-15,0,0,FALSE
paigesa01,0,0,179,0.215,2.8183333333333334,0.0968,0.11811005,1,17.2247,1965-09-25,7,0,TRUE
palmeji01,15,3,576,0.2353684210526316,3.3221052631578942,0.2147,0.19960573,5,19.0822,1984-05-12,211,0,TRUE
palmera01,8,569,2831,999,999,0.5145,0.37070900,4,18.9890,2005-08-30,0,0,FALSE
pappami01,0,20,527,0.24815789473684213,3.4689473684210523,0.1966,0.15686328,3,16.1178,1973-09-18,129,0,FALSE
parkeda01,15,339,2466,999,999,0.4707,0.33889816,6,18.2356,1991-10-02,0,0,FALSE
parrila01,0,256,1891,999,999,0.4392,0.31810217,2,14.0822,1988-10-02,0,0,FALSE
parrila02,11,324,1988,999,999,0.4405,0.31270903,7,18.0603,1995-09-23,0,0,FALSE
pascuca02,0,5,542,0.24873684210526315,4.05157894736842,0.2637,0.24263424,3,17.0658,1971-05-05,132,0,FALSE
paskedo01,1,42,1716,999,999,0.3610,0.34977110,0,13.6904,1921-05-27,0,0,FALSE
pearsmo01,0,2,225,0.258,4.609,0.2904,0.28260870,0,9.2932,1941-08-05,94,0,FALSE
peckiro01,4,48,2012,999,999,0.3354,0.33610104,0,17.0384,1927-09-25,0,0,FALSE
peitzhe01,0,16,1235,999,7.426666666666667,0.3608,0.34172504,0,20.6384,1913-06-01,1,0,FALSE
penato01,5,107,1988,999,999,0.3637,0.30906505,5,17.0849,1997-09-28,0,0,FALSE
pendlte01,5,140,1893,999,999,0.3912,0.31552632,1,14.1973,1998-09-25,0,0,FALSE
pennohe01,5,4,620,0.27869565217391296,4.056086956521739,0.2348,0.25323268,0,22.3014,1934-08-27,247,0,TRUE
pepitjo01,4,219,1449,999,999,0.4316,0.30117178,3,11.1315,1973-05-25,0,0,FALSE
percitr01,0,0,703,0.1964285714285714,3.5028571428571422,0.0000,0.00000000,3,14.0795,2009-05-21,0,0,FALSE
perduhu01,0,0,161,0.295,4.148333333333333,0.1500,0.17307692,0,4.4521,1915-09-30,64,0,FALSE
perezto01,4,379,2777,999,999,0.4635,0.34095104,7,22.2082,1986-10-05,0,0,TRUE
perkicy01,1,30,1171,999,999,0.3518,0.31862284,0,19.0274,1934-09-30,0,0,FALSE
perraro01,2,0,737,0.2592,3.301333333333333,0.1138,0.14689831,0,12.1836,1973-06-17,0,0,FALSE
perryga01,4,6,787,0.25395999999999996,3.3960000000000004,0.1636,0.15266486,5,21.4521,1983-09-21,303,0,TRUE
perryji01,2,5,635,0.25157894736842107,3.6726315789473687,0.2475,0.22820218,1,16.2959,1975-08-05,109,0,FALSE
peskyjo01,2,17,1270,999,999,0.3861,0.39389479,1,12.4548,1954-09-24,0,0,FALSE
petrori01,1,210,1553,999,999,0.4199,0.33240959,2,12.9918,1976-09-14,0,0,FALSE
phillde01,0,3,377,0.23,3.583076923076923,0.2337,0.23557750,0,12.3178,1911-08-13,242,0,FALSE
phillto02,0,160,2291,999,999,0.3890,0.37429488,0,17.2767,1999-08-15,0,0,FALSE
piazzmi01,22,427,1912,999,999,0.5452,0.37650118,11,15.0877,2007-09-30,0,0,TRUE
piercbi02,4,0,616,0.23166666666666666,3.334999999999999,0.2033,0.23195603,4,19.3534,1964-10-03,193,0,FALSE
pikeli01,0,21,445,999,999,0.4684,0.33940898,0,16.2301,1887-07-28,0,0,FALSE
pinielo01,1,102,1747,999,999,0.4087,0.33254291,1,19.7945,1984-06-16,0,0,FALSE
pinsova01,1,256,2469,999,999,0.4421,0.32702165,3,17.4658,1975-09-28,0,0,FALSE
pippwa01,1,90,1872,999,999,0.4076,0.34114991,0,15.2658,1928-09-30,0,0,FALSE
pizarju01,0,8,496,0.24863636363636366,4.029545454545454,0.2720,0.23680626,1,17.4082,1974-09-26,79,0,FALSE
planked01,4,3,630,1.6314285714285717,2.341176470588235,0.2446,0.25029440,0,16.2438,1917-08-06,410,0,TRUE
plesada01,0,0,1064,0.2407,3.7779999999999996,0.0667,0.06666667,3,17.4767,2003-09-28,0,0,FALSE
podrejo01,2,2,462,0.27312499999999995,4.3125,0.2257,0.22353053,2,16.1890,1969-06-21,77,0,FALSE
pompeal99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
portebo01,2,6,322,0.26375,5.2575,0.2519,0.21715328,1,11.1260,1959-09-21,92,0,FALSE
porteda02,3,188,1782,999,999,0.4091,0.35393779,3,16.0986,1987-10-04,0,0,FALSE
posadjo01,10,275,1829,999,999,0.4741,0.37403838,5,16.0767,2011-09-28,0,0,FALSE
poseycu99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
powelbo01,5,339,2042,999,999,0.4618,0.36052947,3,15.9205,1977-08-24,0,0,FALSE
powervi01,7,126,1655,999,999,0.4105,0.31465245,5,11.4822,1965-10-03,0,0,FALSE
pruethu01,0,0,211,0.2785714285714286,4.531428571428572,0.2028,0.24463659,0,10.4110,1932-09-20,28,0,FALSE
rayjo01,2,53,1353,999,999,0.3907,0.33285795,1,9.0822,1990-09-30,0,0,FALSE
rolensc01,13,316,2038,999,999,0.4904,0.36433023,5,16.1836,2012-10-03,0,0,FALSE
rusieam01,1,8,487,999,3.717,0.3197,0.26205332,0,12.0904,1901-06-09,393,0,TRUE
seligbu99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
spahnwa01,16,35,783,0.2459090909090909,3.277727272727273,0.2869,0.23238433,7,23.4685,1965-10-01,382,0,TRUE
terrybi01,12,154,1721,999,999,0.5059,0.39274453,3,13.0055,1936-09-22,0,0,TRUE
wambsbi01,0,7,1491,999,999,0.3271,0.32836861,0,12.1562,1926-09-27,0,0,FALSE
stephjo03,0,0,12,0.271,6.09,0.0000,0.00000000,0,0.1671,2002-09-29,0,0,FALSE
stewada01,6,0,523,0.2525263157894737,4.048421052631579,0.2549,0.24073748,1,16.8274,1995-07-17,55,0,FALSE
zeileto01,0,253,2158,0.45199999999999996,22.5,0.4233,0.34614064,0,15.1370,2004-10-03,0,0,FALSE
schalra01,5,11,1762,999,999,0.3157,0.34016312,0,17.1068,1929-09-15,0,0,TRUE
torremi01,0,0,499,0.2836190476190476,4.942380952380953,0.1796,0.17924360,0,16.8904,1984-07-27,117,0,FALSE
willsma01,9,20,1942,999,999,0.3312,0.33011617,6,13.3397,1972-10-04,0,0,FALSE
seaveto01,10,12,677,0.22850000000000004,3.036818181818182,0.2099,0.21942674,8,19.4493,1986-09-19,231,0,TRUE
sewelri01,3,6,423,0.2646153846153846,4.256153846153846,0.2640,0.24111694,3,17.2767,1949-09-19,137,0,FALSE
smithle02,7,1,1023,0.2351904761904762,3.0028571428571427,0.0938,0.08957844,3,16.8438,1997-07-02,0,0,FALSE
raderdo02,5,155,1465,999,999,0.4030,0.32213602,0,10.1808,1977-10-02,0,0,FALSE
simmote01,4,248,2456,999,999,0.4370,0.34794296,5,20.0438,1988-10-02,0,0,FALSE
uhlege01,5,9,722,0.30210526315789477,6.015789473684211,0.3838,0.33857718,0,17.4110,1936-09-22,232,0,FALSE
unserde01,0,87,1799,999,999,0.3582,0.31906750,0,14.1644,1982-06-06,0,0,FALSE
simsdu01,0,100,843,999,999,0.4013,0.33987182,0,10.0164,1974-09-26,0,2.3333333333333335,FALSE
stahlla01,0,36,730,999,999,0.3510,0.29195525,0,9.0575,1973-09-30,0,0,FALSE
tananfr01,2,0,639,0.25343478260869573,3.755217391304348,0.2034,0.18034085,1,20.0740,1993-10-01,143,0,FALSE
southbi01,0,52,1192,999,999,0.4145,0.35853402,0,15.9397,1929-07-09,0,0,TRUE
willike01,0,196,1397,999,999,0.5304,0.39332839,0,14.0849,1929-08-10,0,0,FALSE
wilsoju99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
wrighge01,0,11,595,999,3.375,0.3978,0.31757924,0,11.4192,1882-10-02,0,0,TRUE
roberda01,1,47,804,999,999,0.4092,0.31778222,0,10.3178,1922-09-27,0,0,FALSE
smithlo01,1,98,1613,999,999,0.4199,0.37143818,1,15.9479,1994-08-10,0,0,FALSE
tettlmi01,6,245,1485,999,999,0.4489,0.36879805,2,13.0137,1997-07-02,0,0,FALSE
wellswi99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
singlke01,2,246,2082,999,999,0.4359,0.38797045,3,14.2658,1984-09-25,0,0,FALSE
weaveea99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
reussje01,0,1,631,0.26864,3.8903999999999996,0.1953,0.21989051,2,21.0301,1990-10-03,127,0,FALSE
reynoal01,3,1,475,0.23461538461538461,3.0707692307692303,0.1984,0.22318451,2,12.0301,1954-09-25,137,0,FALSE
robinbr01,32,268,2900,999,999,0.4008,0.32197582,18,21.9205,1977-08-13,0,0,TRUE
rowesc01,3,18,491,0.26687500000000003,3.940625,0.3817,0.32798395,2,16.4247,1949-09-13,137,0,FALSE
santolo99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
spencji01,2,146,1553,999,999,0.3867,0.30722006,1,13.7918,1982-06-20,0,0,FALSE
trillma01,9,61,1780,999,999,0.3445,0.31580575,4,15.9041,1989-05-20,0,0,FALSE
waltebu01,11,23,715,0.2605882352941176,3.512352941176471,0.3444,0.28585184,5,18.8603,1950-07-23,242,0,FALSE
washicl01,0,164,1912,999,999,0.4196,0.32525197,2,15.9644,1990-06-18,0,0,FALSE
willine01,0,64,1225,999,6.285714285714286,0.3841,0.33888473,0,12.4164,1890-09-27,1,0,FALSE
surhobj01,0,188,2313,999,999,0.4134,0.33193138,1,18.4986,2005-10-02,0,0,FALSE
tenacge01,2,201,1555,999,999,0.4287,0.38789982,1,14.3479,1983-09-30,0,2,FALSE
wathajo01,0,21,860,999,999,0.3429,0.31761696,0,9.3699,1985-10-06,0,0,FALSE
sweenbi02,0,11,1039,999,999,0.3440,0.34867949,0,7.3151,1914-10-05,0,0,FALSE
torgeea01,0,149,1668,999,999,0.4170,0.38446706,0,14.3671,1961-08-23,0,0,FALSE
slaugen01,12,169,2380,999,999,0.4529,0.38092307,10,21.4603,1959-09-29,0,0,TRUE
sosasa01,16,609,2354,999,999,0.5338,0.34375939,6,18.2986,2007-09-29,0,0,FALSE
speiech01,1,112,2260,999,999,0.3489,0.32677543,2,18.4986,1989-10-01,0,0,FALSE
veeckbi99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
walketo04,0,107,1288,999,999,0.4350,0.34802461,0,10.6986,2007-05-10,0,0,FALSE
zachrpa01,1,0,293,0.2645454545454546,3.6563636363636363,0.1132,0.14969898,0,9.1370,1985-05-29,29,0,FALSE
roushed01,14,68,1967,999,999,0.4459,0.36873418,0,18.1151,1931-09-27,0,0,TRUE
traynpi01,26,58,1941,999,999,0.4351,0.36206879,2,16.9233,1937-08-14,0,0,TRUE
sandere02,1,305,1777,999,999,0.4874,0.34300770,1,15.9452,2007-07-29,0,0,FALSE
sewellu01,0,20,1630,999,999,0.3413,0.32327001,0,21.1014,1942-08-01,0,0,FALSE
thornan01,3,253,1565,999,999,0.4515,0.35977075,2,14.1014,1987-08-31,0,0,FALSE
youngpe01,0,32,730,999,999,0.3800,0.30760476,0,12.4411,1945-09-30,0,0,FALSE
ramirma02,19,555,2302,999,999,0.5854,0.41056077,9,17.6027,2011-04-06,0,0,FALSE
